Hotel_Name,Price,Rating,Reviews,City,Rating_status
The Maureen,2267,8.2,3396,Kolkata,High
Pan Asia Continental,3058,8.4,10027,Kolkata,High
Collection O Church View Near St. Thomas's Church,1903,7.5,902,Kolkata,Medium
Hotel Q Inn,1704,7.8,1168,Kolkata,Medium
"Fortune Park Panchwati, Kolkata - Member ITC's Hotel Group",6351,8.4,6412,Kolkata,High
Malik Guest House,1363,7.5,1038,Kolkata,Medium
"The Elgin Fairlawn, Kolkata",9440,8.3,1715,Kolkata,High
FabHotel Adri Hotel's,1118,8.3,120,Kolkata,High
Hotel Esteem,2162,7.8,3397,Kolkata,Medium
Holiday Inn Kolkata Airport By Ihg,5137,8.9,31742,Kolkata,High
Hotel O Kolkata Northern Park,1915,6.3,59,Kolkata,Medium
Raj Palace Near City Centre 2,1377,7.7,34,Kolkata,Medium
Morvee Hotels Alipore Kolkata,4317,8.3,433,Kolkata,High
The Samilton,4829,7.9,1785,Kolkata,Medium
Sunflower Guest House,1306,7.2,1113,Kolkata,Medium
Treebo Trend Globe International,2464,7.9,6243,Kolkata,Medium
Hotel Best Buy,1471,6.9,320,Kolkata,Medium
Hotel Crestwood,2622,7,1995,Kolkata,Medium
Georgian Inn,1546,6.2,403,Kolkata,Medium
Narendra niketan,630,6.3,783,Kolkata,Medium
OYO Jalan Lake View Near Mani Square,1277,5.6,564,Kolkata,Medium
Apan Guest House Near Acropolis Mall,879,6.9,493,Kolkata,Medium
Bhammar's Inn - A Pure Veg,1345,7.4,405,Kolkata,Medium
FabExpress Sunshine,943,7.1,587,Kolkata,Medium
Hotel Airlines,1676,6.7,394,Kolkata,Medium
Peerless Hotel Kolkata,10177,8.5,10638,Kolkata,High
Mohar Residency,2519,9.1,884,Kolkata,High
Princeton Club,3150,8.5,2589,Kolkata,High
FabExpress Amar Raj Villa,1188,7.4,175,Kolkata,Medium
Golden Tulip Salt Lake City Kolkata,4478,8.7,6233,Kolkata,High
FabExpress Moon Residency,1206,9.3,32,Kolkata,High
Super Collection O De Sivalika Boutique Near Dakshineswar Kali Temple,2587,8.1,34,Kolkata,High
"Ethnotel, Kolkata Airport",4138,7.8,6662,Kolkata,Medium
Hotel Sawood International,3685,5.5,224,Kolkata,Medium
Aster Guest House,3570,7.6,669,Kolkata,Medium
Super Townhouse Parkstreet Formerly Hotel Royal Garden,2179,6.4,426,Kolkata,Medium
Hotel Sheldon Kolkata,2310,9.1,1314,Kolkata,High
HOTEL HEERA,1895,6.9,112,Kolkata,Medium
Xpress Inn,1183,7.5,145,Kolkata,Medium
OYO The Jumbo Stay,1331,6.9,114,Kolkata,Medium
FabHotel Eleanora Inn New Town,1815,8,1863,Kolkata,High
Townhouse Hotel All In One Near City Centre Salt,2048,7.3,340,Kolkata,Medium
DORA HOUSE,2205,9.4,9,Kolkata,High
Super Hotel O Hotel Acronis,913,6.2,15,Kolkata,Medium
The Lindsay,3560,7.1,6476,Kolkata,Medium
The Fern Residency Kolkata,3948,8.3,5018,Kolkata,High
HOTEL PARK VICTORIA,1798,7.2,1618,Kolkata,Medium
Sushama Guest House Salt Lake City,1701,8.6,1006,Kolkata,High
Reliable Inn,1863,7.3,65,Kolkata,Medium
Narayani Enclave,4736,7.3,36,Kolkata,Medium
Hotel Airways,1890,6.5,887,Kolkata,Medium
Treebo Trend Sreemaa Newtown,2390,8.8,910,Kolkata,High
The Pearl,2701,7.5,218,Kolkata,Medium
"The Altruist Business Stays- New Town, Kolkata",3154,8.5,74,Kolkata,High
Super Townhouse 1050 Centre Point Inn Near Esplanade Metro Station,2623,6.7,163,Kolkata,Medium
Goroomgo Ananya Guest House Kolkata,3387,8.9,28,Kolkata,High
Hotel White House,2573,6.8,1201,Kolkata,Medium
SPOT ON 41329 Today Guest House 2,630,8.3,128,Kolkata,High
"Garden Guest House near rene tower, acropolis mall",1856,9.2,267,Kolkata,High
Middleton Inn,3402,7.4,874,Kolkata,Medium
Palm Village Resort,1803,7.4,2811,Kolkata,Medium
FabHotel Kamala Inn,1444,8.5,4595,Kolkata,High
Hotel Cecil,1864,8.2,743,Kolkata,High
Collection O Aafreen Tower Near St. Thomas's Church,1578,7.7,65,Kolkata,Medium
Anchorage Inn,2373,9.6,11,Kolkata,High
Hotel Aston International,1881,7.3,928,Kolkata,Medium
Red Arrow Residency,3875,8.5,712,Kolkata,High
Park Suites,7875,8.4,902,Kolkata,High
Tatvam Residency,3150,8.5,563,Kolkata,High
Shivam Hotels,1890,6.6,197,Kolkata,Medium
LBD RESORTS & HOTELS KOLKATA,3780,7.8,1669,Kolkata,Medium
HOTEL 16 AVENUE,2408,8,125,Kolkata,High
Royal Guest House,1157,7.1,466,Kolkata,Medium
Super OYO SilverKey Park Circus Near Birla Mandir,1433,7,2063,Kolkata,Medium
Hyatt Regency Kolkata,12154,8.8,96114,Kolkata,High
Super Collection O Ruby formerly Hiland International,2616,7.7,578,Kolkata,Medium
Hotel Al Sana,1259,7.3,50,Kolkata,Medium
"Taj City Centre New Town, Kolkata",10030,9.2,8076,Kolkata,High
Backpackers Park,1050,7.9,602,Kolkata,Medium
Dk Inn Near Kalighat Kali Temple,1721,6.9,1031,Kolkata,Medium
The Sojourn Saltlake,4200,7.9,1890,Kolkata,Medium
FabHotel Azure Sky Hussainpur,1624,8.5,1376,Kolkata,High
YMCA SEACOM INN,2741,7.7,905,Kolkata,Medium
New Hotel White Palace,1254,7.1,89,Kolkata,Medium
Hotel Emirates,2671,7.3,497,Kolkata,Medium
Breathing Earth - Rooms and Pool,3997,8.7,2097,Kolkata,High
LYNQ AERO,3704,8.4,1180,Kolkata,High
OYO 14778 G R Hospitality,1898,8.6,164,Kolkata,High
Oyo 43924 Harry Guest House,1707,7.7,64,Kolkata,Medium
Townhouse Habitat New Town,1667,5.7,45,Kolkata,Medium
SPOT ON Silver Green Near Netaji Subhash Chandra Bose International Airport,917,6,1244,Kolkata,Medium
YWCA GALLWAY GUEST HOUSE,2625,7.6,249,Kolkata,Medium
Treebo Trend Radhe Palace,1835,8.4,33209,Kolkata,High
Gala Time Hostel,749,7.6,483,Kolkata,Medium
Hotel Gallery 67,3181,8.6,1467,Kolkata,High
Hotel Victerrace International,2159,7.3,885,Kolkata,Medium
Raajkutir - IHCL SeleQtions,12980,9.1,5167,Kolkata,High
Collection O Heritage VIP Road,1940,6.9,376,Kolkata,Medium
FabExpress Golden Stays,1857,8.3,200,Kolkata,High
Super Hotel O Sarat Bose Road formerly Shree Guest House,1903,7.3,490,Kolkata,Medium
FabHotel Silverkey Kalighat,1849,8.5,1265,Kolkata,High
"Hotel Marina Near Cit Road Ladies Park, Park",1618,8,690,Kolkata,High
Shree Krishna Guest House,1890,9.3,1277,Kolkata,High
Bothra Guest House,1575,6.5,19,Kolkata,Medium
SPOT ON 39547 Aqua Mountain Eco Tourism Retreat,1776,8.8,1382,Kolkata,High
Treebo Trend Hoops - Airport,1772,7.8,10106,Kolkata,Medium
Atithi Inn,1527,8.3,630,Kolkata,High
Victerrace Regency,2747,7.6,25,Kolkata,Medium
FabHotel Airport Green Arcade,2086,7.8,2849,Kolkata,Medium
Super Townhouse Rosedale,1624,9.3,122,Kolkata,High
Hotel O Lenin Sarani,1809,6.7,1383,Kolkata,Medium
Hotel Bengal,1559,7.3,333,Kolkata,Medium
APRO,861,6.4,7,Kolkata,Medium
Itsy By Treebo Neeranand Plaza,2071,8.5,746,Kolkata,High
Silver Line Hotel - Kolkata Nr Netaji Subhash Chandra Bose International Airport with Airport Drop,1679,7,100,Kolkata,Medium
Hotel Rushabh Home,3232,7,353,Kolkata,Medium
Super OYO Bhumi Inn Near Kolkata Airport,1322,8.4,167,Kolkata,High
FabHotel Luxor,2061,7.5,315,Kolkata,Medium
FabHotel Luxor Kasba,1684,9.2,961,Kolkata,High
FabHotel Golpark Ballygunge,1575,8.5,954,Kolkata,High
Zone By The Park Kolkata,4507,7.5,3876,Kolkata,Medium
City View Guest House,1817,7.8,10,Kolkata,Medium
Super Collection O New Town Near OM Sweets Formerly Shiva Inn,1589,8.9,126,Kolkata,High
Treebo Trend Sreema,1750,8.5,27677,Kolkata,High
Saroj Deep,1701,7.6,65,Kolkata,Medium
Sanjiva Suites,1708,9,451,Kolkata,High
The Kei Inn & Suites Hotel,2050,7.4,463,Kolkata,Medium
The Westin Kolkata Rajarhat,7874,9,19961,Kolkata,High
Ashreen Group of Hotels,1928,8.1,17,Kolkata,High
Super Townhouse New Town near DLF 1,1999,7.4,134,Kolkata,Medium
OYO Flagship HOTEL ZENITH INTERNATIONAL,2422,5.8,44,Kolkata,Medium
FabExpress Shivangan Kolkata Airport,1758,8.2,882,Kolkata,High
Hotel Nest International,772,6.8,488,Kolkata,Medium
FabExpress Quest,1687,8.4,504,Kolkata,High
Hotel Bandhan Residency,2010,7.3,630,Kolkata,Medium
Innra Kolkata,1432,7.7,270,Kolkata,Medium
Collection O NEOSTAY TOWN HOUSE,1492,6.9,210,Kolkata,Medium
Offbeat CCU Bunkers,1200,7.8,249,Kolkata,Medium
"Taj Bengal, Kolkata",12881,9.3,23625,Kolkata,High
Ritu Ivy,3050,7.4,118,Kolkata,Medium
Sea Castle,2060,8.1,12,Kolkata,High
OYO 8471 Sushama Accommodations Newtown,1174,7.3,102,Kolkata,Medium
"Kenilworth Hotel, Kolkata",9284,8.7,9671,Kolkata,High
Townhouse OAK Shubhham Regency Near City Centre Salt Lake,3249,8.5,1812,Kolkata,High
FabHotel Prime Swagatam International Chinar Park,2753,8.2,277,Kolkata,High
Visitel - A Boutique,4848,8,1893,Kolkata,High
Sun India Guest House,1342,7.5,210,Kolkata,Medium
Hotel Gulshan International,2120,7,66,Kolkata,Medium
Rupasi Bangla,1932,6.8,165,Kolkata,Medium
NK7 Newtown,1995,7.2,6,Kolkata,Medium
Transitel A Boutique Hotel,2263,8.1,1067,Kolkata,High
Hotel Sonar Bangla Taki,5756,8.4,4550,Kolkata,High
FabHotel Prime Indeedcare Hotel & Resorts,2895,7.2,222,Kolkata,Medium
Super Townhouse Krish Residency Near Newtown Bus Stand,1984,7.3,779,Kolkata,Medium
OYO The Stay,3233,9.2,1731,Kolkata,High
FabExpress Wild Orchid,1753,8,240,Kolkata,High
FabHotel The Golden Orchid,1880,8.4,80,Kolkata,High
Park Palace Hotel,2658,6.9,1730,Kolkata,Medium
Regenta Inn Larica,4640,7.6,2027,Kolkata,Medium
The Lake Land Country Club,1896,7.8,4139,Kolkata,Medium
Indismart Hotel,3570,7.8,3407,Kolkata,Medium
Mavenoak Dreams B&B,2573,9.7,50,Kolkata,High
The Harrington Residency,6300,8.8,9,Kolkata,High
The Silverline,1376,6.7,2811,Kolkata,Medium
OYO Flagship 39318 Mourigram Near Andul Rd,1202,7.2,5246,Kolkata,Medium
Hotel Avisha,1957,7.4,205,Kolkata,Medium
Home away from Home in city with Garden View,1607,7.9,6,Kolkata,Medium
Great Western,2184,7.7,222,Kolkata,Medium
Super Townhouse Imperio Ballygunge Near Park Circus,2182,8.4,8,Kolkata,High
Hotel O Biswabani GH,1006,8.6,324,Kolkata,High
55B,3402,8.1,38,Kolkata,High
Gateway Continental,3276,7,94,Kolkata,Medium
Hotel Royal Crowne,1273,7.2,2765,Kolkata,Medium
Capital O 9125 Casa Broadway,2280,8.7,1989,Kolkata,High
Astoria Hotel,2149,7.3,1625,Kolkata,Medium
Guten Tag Kolkata,1249,9.2,95,Kolkata,High
Continental Guest House,572,5.4,1235,Kolkata,Medium
Hotel Soft Petal Kolkata,965,8.4,38,Kolkata,High
Afraa,1132,7.4,12,Kolkata,Medium
OYO 13568 Debalay Guest House,1426,8,154,Kolkata,High
Altair - A Boutique Hotel,6473,8.8,3451,Kolkata,High
Hotel O jaapon,1646,7.3,32,Kolkata,Medium
FabHotel Emerald Park Street,2601,8.6,919,Kolkata,High
Green leaf regency,1275,8.4,144,Kolkata,High
Novelty Guest House,2625,7.6,31,Kolkata,Medium
ORBIT HOTEL KOLKATA,1274,7.2,708,Kolkata,Medium
NK7,1790,8.5,281,Kolkata,High
Vip Intercontinental,1925,7.5,181,Kolkata,Medium
Imperial Plaza Guest House,2100,9.2,112,Kolkata,High
FabExpress Astoria Salt Lake City,1241,9.1,1791,Kolkata,High
BM Shaw Guest House,660,8.3,995,Kolkata,High
Hotel Kempton,4298,7.7,3491,Kolkata,Medium
Swagath,2975,7,103,Kolkata,Medium
OYO 16418 Anupama Hospitality,1291,8.4,137,Kolkata,High
FabHotel Prime Goodwill,1574,8.6,2923,Kolkata,High
The Salvation Army Red Shield Guest House - Hostel,2060,7.1,597,Kolkata,Medium
NK7 Guest House,1790,5.2,23,Kolkata,Medium
Aafreen International,1912,7.5,60,Kolkata,Medium
Golden Apple Boutique,1197,6.7,1424,Kolkata,Medium
Broadway Hotel,2835,7.7,24,Kolkata,Medium
Super Collection O Urban Guest House,2219,8.3,329,Kolkata,High
Hotel Sudesh Tower,3307,7.6,95,Kolkata,Medium
Treebo Trend Glassotel,1501,8.2,8897,Kolkata,High
Dover Inn By BookMeriHotel,1553,7.4,383,Kolkata,Medium
Himalay,2730,7.4,119,Kolkata,Medium
The Stadel,5940,8.4,6961,Kolkata,High
Shree Krishna Hotel & Resorts,1800,8.1,11,Kolkata,High
Falcon Guest House,1512,7.7,10,Kolkata,Medium
FabHotel Raj Darbar,1877,7.7,173,Kolkata,Medium
Zo Golden Heaven Airport,908,6.2,134,Kolkata,Medium
JRF Hotel,875,9.6,5,Kolkata,High
Dear Hotel,868,5.6,460,Kolkata,Medium
Aster Heritage,3515,7,36,Kolkata,Medium
Itsy By Treebo - Reotel,1389,7.8,339,Kolkata,Medium
Hotel Pipal Tree,4075,8.3,4913,Kolkata,High
Oyo 67194 Hotel Paradise,1491,8.3,243,Kolkata,High
Kalighat,2201,6.7,351,Kolkata,Medium
Mulberry,1738,7.7,2343,Kolkata,Medium
Hotel Metropole,2090,7.5,1128,Kolkata,Medium
J's Nest,4200,9.1,7,Kolkata,High
Bombay Backpackers Kolkata,1470,8.6,31,Kolkata,High
FabHotel New kolkata Residency Inn,1191,8.5,199,Kolkata,High
FabHotel 1 Lovelock,4410,7.5,2505,Kolkata,Medium
Hotel Saad,2139,8.1,778,Kolkata,High
Hotel Pushpak International,2320,7.3,187,Kolkata,Medium
S3 Pan Asia International,3217,6.8,52,Kolkata,Medium
Geetanjali Residency,1803,7.8,1335,Kolkata,Medium
North Star,2899,7.1,47,Kolkata,Medium
Super Hotel O Flagship Red Stone Near Netaji Subhash Chandra Bose International Airport,789,6.5,1483,Kolkata,Medium
1/1 Park Street,2361,7.1,536,Kolkata,Medium
Aquatica Water Theme Park & Resort,2066,8.4,16922,Kolkata,High
Leela Resorts And S,3659,7.8,13,Kolkata,Medium
The Palm Aryan,2413,8.3,7,Kolkata,High
Innra Guest House,1298,8,635,Kolkata,High
Anupama Hospitality,1151,8.2,273,Kolkata,High
FabHotel Aadorlys,2433,8.2,91,Kolkata,High
Hiland Inn The Boutique Hotel,1380,7.2,910,Kolkata,Medium
Kollolini Kolkata,1313,8.7,25,Kolkata,High
ALL-FRESCO,2040,8.2,526,Kolkata,High
Victerrace Hotel,1786,6.5,205,Kolkata,Medium
FabExpress Nest Park Street Metro Station,1492,7.6,1170,Kolkata,Medium
Indus Residency,2334,9.2,735,Kolkata,High
Crossroads Annexe,1819,9.7,255,Kolkata,High
Dev Sagar Residency,1550,6.7,11,Kolkata,Medium
FabHotel Rani Tower,1298,8.5,58,Kolkata,High
Aura,3677,7.7,20,Kolkata,Medium
Collection O 207 Beck Bagan Ballygunge,3013,7.9,1860,Kolkata,Medium
Afridi International,1190,6.3,21,Kolkata,Medium
Hotel O Pinnacle Auberge,1435,7.8,252,Kolkata,Medium
Comfotel,2347,7.3,38,Kolkata,Medium
Shree Krishna International,2361,8.8,968,Kolkata,High
FabHotel Stay Inn International,1632,7.6,545,Kolkata,Medium
The Residency,3721,8,61,Kolkata,High
Planet Inn Guest House,2426,7.8,10,Kolkata,Medium
FabHotel The Crystal - Near New Market,2432,8.2,10,Kolkata,High
233 Park Street,3938,8.2,368,Kolkata,High
Wise Owl Comfotel,2735,7.1,46,Kolkata,Medium
FabHotel Aayash,1707,7.4,1735,Kolkata,Medium
FabHotel Prime Tiyara Inn,2381,8.6,42,Kolkata,High
OYO 8812 White Palace Hotel & Resort,2076,8.3,44,Kolkata,High
FabExpress SR Royale,1113,7.9,306,Kolkata,Medium
De Sovrani,3328,8.7,2403,Kolkata,High
Calwien Ballygunge,5630,8.4,964,Kolkata,High
Treebo Trend ASL Prime Hotel,2379,8.7,472,Kolkata,High
OYO Townhouse 195 Salt Lake,1774,7.8,1769,Kolkata,Medium
Raviz Inn,1157,6.2,223,Kolkata,Medium
BEYZAA HOTEL AND SUITES,5527,8.9,1302,Kolkata,High
Capital O 1481 Hotel Heritage,1919,8.1,21,Kolkata,High
FabHotel Eros 211,1142,8,1785,Kolkata,High
Near Axis Mall & Novotel-luxury 2bhk Flat 2balcony,5955,9.5,37,Kolkata,High
Hotel Niharika,3780,8.1,3597,Kolkata,High
Auraa Premium Suitess with Pool in Rajarhat - 825,3574,9.5,94,Kolkata,High
The Ffort Raichak,12980,7.5,940,Kolkata,Medium
"Treebo Premium The Crystal, Chinar Park",1844,8.9,2215,Kolkata,High
Rama Golden Roots,2181,9.4,491,Kolkata,High
The Inn,3050,7.2,13,Kolkata,Medium
Handmade Homes Southern Avenue : Premier 3 Bedroom,8892,9.3,91,Kolkata,High
The Oval Rooms,2457,8.3,203,Kolkata,High
OYO 9818 Hotel Diamond Plaza,1520,7.1,914,Kolkata,Medium
Casa Broadway-A Boutique Hotel,2961,7.9,20,Kolkata,Medium
Hotel Mahal And Restaurant Kanchrapara,1786,8.9,173,Kolkata,High
Aauris,9082,8,1265,Kolkata,High
Handmade Homes| Southcity 2 Bhk,5878,9.6,33,Kolkata,High
Hotel O Mominpur Guest House,1189,8.1,5,Kolkata,High
FabHotel Carnival,1430,8.1,350,Kolkata,High
FabHotel Dream Plaza,1218,6.7,239,Kolkata,Medium
Howard Johnson Kolkata,4304,8.5,7020,Kolkata,High
LYNQ-CICO,3009,7.7,1239,Kolkata,Medium
Hotel SOOT,5499,7.3,5,Kolkata,Medium
Stylish 1BHK APT Central Kolkata,3812,9.9,119,Kolkata,High
Laxmi Guest House Jadavpur,1376,8.2,98,Kolkata,High
Oyo Flagship 60504 Hotel Marina Beniapukur,1598,7,3010,Kolkata,Medium
Premium Luxury Apartment 7 - Joey's Nest,8182,9.6,134,Kolkata,High
The Astana Inn,1179,8,350,Kolkata,High
Furnished 4BHK Flat Near Biswa Bangla Gate Newtown,6491,9.4,73,Kolkata,High
Afsha,1103,8,10,Kolkata,High
"Garden Suites Siddha Xanadu,near Airport, CC2 mall",4455,9.5,21,Kolkata,High
Super OYO Bishnupur,1079,7.4,188,Kolkata,Medium
Chorus Inn,1371,8.7,240,Kolkata,High
Heaven Place,2520,7.4,11,Kolkata,Medium
Spacious 2 BHK in Ballygunge,5360,9.4,14,Kolkata,High
Big Size 2BHK Flat with Big Hall Near Axis Mall,5955,9.1,9,Kolkata,High
4BHK Flat Near Biswa Bangla Gate-Fairfield Marriot,6538,9.2,31,Kolkata,High
FabHotel Prime NS International Park Street,2267,8.6,1058,Kolkata,High
FabHotel Suncitel Dum Dum Airport,1430,7.5,2772,Kolkata,Medium
The Hastings Club,1608,8.5,210,Kolkata,High
Sonar Bangla Guest House,1668,6.1,6,Kolkata,Medium
Firangipani Suites - A Corporate Boutique Hotel,2665,8.4,583,Kolkata,High
Rama Golden Root New town,1832,9,1205,Kolkata,High
"BluO 1BHK Salt Lake - Balcony, Terrace Garden",5019,9.3,25,Kolkata,High
Hyatt Centric Ballygunge Kolkata,14093,9.3,1775,Kolkata,High
"Magnificent 3BHK Apt near Science City, EM Bypass",8338,9.6,7,Kolkata,High
Near Axis Mall-Premium 2BHK Flat with 2 balcony,5300,9.6,36,Kolkata,High
Tirupati International,1170,7.4,22,Kolkata,Medium
Home Away from Home with Peace,6432,9.6,102,Kolkata,High
OYO 2087 Hotel Trimoorti,2824,6.7,899,Kolkata,Medium
OYO Townhouse 152 Sarat Colony,2231,8.1,3880,Kolkata,High
Monovilla Inn,1363,7.3,418,Kolkata,Medium
2BHK Flat near Bishwa Bangla Gate & Tata Cancer,3989,9.2,27,Kolkata,High
A paradise on Earth to relax..,4312,9.5,94,Kolkata,High
Jimmy Guest House,1822,8,579,Kolkata,High
Near Axis Mall-Premium &Luxury Studio with Kitchen,4525,9.4,53,Kolkata,High
4BHK flat with Big Hall-Near Biswa Bangla Gate,5955,9.5,61,Kolkata,High
Aafreen,1689,7.4,53,Kolkata,Medium
Sremon Guest House,1877,6.8,35,Kolkata,Medium
Treebo Tryst Tahoora International,3616,7.7,1252,Kolkata,Medium
Nayra Apartment by Jaiswal House/2BHK/Alipore,4100,9.7,10,Kolkata,High
FabExpress Step Inn New Town,1522,8.4,1272,Kolkata,High
Oyo 64123 New Metro Guest House,1395,8.4,178,Kolkata,High
Welcome Regency,1877,7.6,43,Kolkata,Medium
Classical Stay in the heart of Old Kolkata-Premium,4307,9.6,11,Kolkata,High
Stayotel,5302,8.2,1484,Kolkata,High
3Bhk Apartment near Acropolis Mall,4169,9.5,42,Kolkata,High
Basera Guest House,1835,7.7,13,Kolkata,Medium
Stylish One Bedroom apartment in heart of City,3323,8.9,5,Kolkata,High
The Rajbari Bawali,7834,8.7,5551,Kolkata,High
2BHK Flat near Near Biswa Bangla Gate at Newtown,3870,9.4,28,Kolkata,High
Airbnb Apartment Home,2233,9.4,128,Kolkata,High
"Storii By ITC Hotels Devasom Resort & Spa, Kolkata",6694,8.7,252,Kolkata,High
FabHotel Orion Crystal Park Circus,2428,8.3,1915,Kolkata,High
"Cozy Siddha Poolside Studio near Airport, CC2 Mall",2730,9.6,23,Kolkata,High
Calcutta Bungalow,14160,9.5,575,Kolkata,High
Moments,1912,7.6,27,Kolkata,Medium
Xanadu Studio Apartment# 902,3572,9.6,86,Kolkata,High
"Siddha SkyView Studio, Pool Near Airport, CC2 Mall",2741,9.7,318,Kolkata,High
"Siddha Xanadu, Alpha II Apt-622 Near Airport & CC2",2323,9.4,193,Kolkata,High
Premium Xanadu 414 Near Airport CC2 (BATH TUB),2976,9.1,72,Kolkata,High
Modern Xanadu Studio Apt-410 Near Airport n CC2,2490,9.3,64,Kolkata,High
JW Marriott Hotel Kolkata,18290,9.2,38353,Kolkata,High
Orchid Plaza,2215,7.8,105,Kolkata,Medium
OYO 11422 Green Edge Regency,2166,8.6,135,Kolkata,High
NORTHIN Hotel Kolkata Airport,3704,8.9,711,Kolkata,High
Luxury 1BHK Flat Near Axis Mall & Novotel Hotel,3691,9.5,48,Kolkata,High
Luxury Xanadu Studio- 832 Near Airport & CC2,2856,9.4,41,Kolkata,High
Aristocrat,4252,8.2,1466,Kolkata,High
Hotel Kingston Boutique,1701,6.2,71,Kolkata,Medium
Swarna Biroti |20min Kolkata Airport |7min metro,3115,9.7,9,Kolkata,High
Monotel Luxury Business,6351,8.2,8059,Kolkata,High
Akash,1651,7.7,41,Kolkata,Medium
Cozy Rooms In New Town,2625,9.4,103,Kolkata,High
Near Axis Mall-Fully Furnished Studio with kitchen,2608,9.5,50,Kolkata,High
Fabhotel Prime Ivory Palace,2944,6.4,72,Kolkata,Medium
Luxury Xanadu Studio- 620 Near Airport & CC2,2737,9.3,55,Kolkata,High
Treebo Trend Sterling Royal Crowne,2125,8.7,401,Kolkata,High
Cozy Red Brick Cottage & Private Garden,13212,9.4,66,Kolkata,High
The Manor House,3938,6.5,19,Kolkata,Medium
Green Inn,2180,7.2,50,Kolkata,Medium
Central Bed & Breakfast,5774,8.9,427,Kolkata,High
The HOWRAH HOTEL,5528,6.8,2337,Kolkata,Medium
Goroomgo The Moon Residency Kolkata,1527,8.4,58,Kolkata,High
Hotel Al-Ayla,2972,8.1,10,Kolkata,High
Super Collection O Raj Guest House Near Kolkata Airport,2831,6.6,1596,Kolkata,Medium
Altair,6473,7.9,30,Kolkata,Medium
"Krishna Kunja "" A Quiet & Peaceful Stay """,3545,9,1371,Kolkata,High
OYO 11604 Flagship Kolkata Airport near City Center 2,1660,8.4,595,Kolkata,High
Hotel Mannat International,2329,6.3,181,Kolkata,Medium
Oyo 4401 Lytton,5438,6.9,97,Kolkata,Medium
Landmark,5091,7,87,Kolkata,Medium
Oyo 74261 Arihant Bhawan,1852,7.7,135,Kolkata,Medium
Pallavi International,5809,7.1,834,Kolkata,Medium
Fabhotel The Lily,1939,7.5,77,Kolkata,Medium
O2 VIP,6615,7.8,8438,Kolkata,Medium
Taj Taal Kutir,15652,9.7,16,Kolkata,High
Hotel Diamond inn-Esplanade,2099,,0,Kolkata,No Rating
Hotel Majestic,2763,,0,Kolkata,No Rating
Super Hotel O Hiland Park Formerly Ayush Villa,1513,,0,Kolkata,No Rating
TIRATH GUEST HOUSE,668,,0,Kolkata,No Rating
Super Hotel O Howrah Railway Station,2159,,0,Kolkata,No Rating
BluO Lake View NewTown - LUXE Stays Collection,2663,,0,Kolkata,No Rating
Hotel Mayfair Tower,1272,,0,Kolkata,No Rating
ICHHAMATI HOTEL AND RESTAURANT,2835,,0,Kolkata,No Rating
Kitty House,2458,,0,Kolkata,No Rating
Hotel Shangri-La,2268,,0,Kolkata,No Rating
The Opus Kolkata - A Boutique Hotel,4573,,0,Kolkata,No Rating
FabHotel Leela Inn - Nr Park Circus 7 Point,2973,,0,Kolkata,No Rating
Collection O Kolkata Near Dumdum Airport,2319,,0,Kolkata,No Rating
